AC,priority,label-val,between_connectivity,cluster
MLR117C,False,0,0,3.0
MLR118C,False,0,0,4.0
MLR118D,False,0,0,4.0
MLR119B,False,0,0,3.0
MLR120A,False,0,0,1.0
MLR121A,False,1,0,0.0
MLR123,False,1,0,1.0
MLR124A,False,1,0,3.0
MLR124B,False,1,0,3.0
MLR124C,False,1,0,3.0
MLR128,False,0,0,3.0
MLR130,False,0,0,0.0
MLR131,False,0,0,3.0
MLR132,False,0,0,1.0
MLR133,False,0,0,3.0
MLR138,False,1,0,3.0
MLR24,False,0,0,1.0
MLR25,False,1,0,3.0
MLR29,False,0,0,1.0
MLR3,False,0,0,0.0
MLR30,False,0,0,3.0
MLR34,False,1,0,1.0
MLR35,False,0,0,3.0
MLR40A,False,0,0,2.0
MLR41,False,1,0,4.0
MLR42,False,0,0,4.0
MLR45,False,0,0,1.0
MLR46,False,1,0,3.0
MLR52,False,0,0,3.0
MLR54,False,0,0,4.0
MLR7,False,1,0,0.0
MLR72,False,1,0,4.0
MLR73,False,0,0,2.0
MLR74,False,0,0,1.0
MLR75,False,1,0,2.0
MLR79,False,0,0,1.0
MMR1,False,0,0,2.0
MMR32A,False,0,0,0.0
MPR12,False,0,0,3.0
MPR14,False,1,0,3.0
MPR16,False,0,0,3.0
MPR17,False,0,0,3.0
MPR18,False,0,0,3.0
MPR19,False,0,0,3.0
MPR20,False,0,0,3.0
MPR21,False,0,0,3.0
MPR22,False,0,0,3.0
MPR23,False,0,0,3.0
MPR24,False,0,0,3.0
MPR25,False,0,0,3.0
MPR26,False,0,0,3.0
MPR28,False,0,0,2.0
MPR29,False,0,0,3.0
MPR3,False,1,0,1.0
MPR30,False,0,0,2.0
MPR32,False,0,0,3.0
MPR34A,False,0,0,0.0
MPR4,False,1,0,1.0
MPR7,False,1,0,3.0
MPR9,False,0,0,3.0
MRR10,False,0,0,0.0
MRR110E,False,0,0,1.0
MRR111A,False,0,0,4.0
MRR111B,False,0,0,4.0
MRR118,False,0,0,4.0
MRR119,False,0,0,4.0
MRR12,False,1,0,0.0
MRR121A,False,1,0,3.0
MRR14,False,0,0,0.0
MRR15,False,1,0,3.0
MRR16,False,1,0,3.0
MRR17,False,1,0,1.0
MRR18,False,1,0,3.0
MRR19,False,1,0,2.0
MRR2,False,1,0,0.0
MRR23,False,0,0,2.0
MRR24,False,1,0,2.0
MRR25,False,1,0,4.0
MRR26,False,0,0,0.0
MRR28,False,0,0,1.0
MRR29,False,1,0,1.0
MRR3,False,1,0,3.0
MRR30,False,1,0,2.0
MRR31,False,1,0,1.0
MRR32,False,1,0,1.0
MRR33,False,1,0,0.0
MRR35,False,0,0,0.0
MRR36,False,1,0,4.0
MRR37,False,0,0,3.0
MRR4,False,1,0,3.0
MRR40,False,0,0,2.0
MRR41,False,1,0,0.0
MRR42,False,1,0,2.0
MRR43,False,0,0,0.0
MRR44,False,1,0,0.0
MRR45,False,0,0,4.0
MRR46,False,0,0,4.0
MRR48,False,1,0,3.0
MRR5,False,1,0,3.0
MRR50,False,0,0,0.0
MRR52,False,1,0,4.0
MRR53,False,1,0,2.0
MRR55,False,0,0,4.0
MRR57,False,1,0,1.0
MRR58,False,0,0,0.0
MRR59,False,0,0,0.0
MRR6,False,0,0,0.0
MRR60,False,0,0,0.0
MRR61,False,0,0,0.0
MRR63,False,1,0,2.0
MRR66,False,1,0,4.0
MRR67,False,0,0,4.0
MRR68,False,0,0,4.0
MRR69,False,1,0,4.0
MRR70,False,1,0,2.0
MRR79,False,1,0,4.0
MRR8,False,0,0,4.0
MRR80,False,1,0,2.0
MRR82,False,1,0,0.0
MRR83,False,1,0,1.0
MRR86,False,1,0,0.0
MRR89,False,0,0,2.0
MRR9,False,0,0,4.0
MRR90,False,1,0,1.0
MRR91,False,0,0,1.0
MRR93,False,1,0,3.0
MRR94,False,1,0,3.0
MRR95,False,1,0,0.0
MRR96,False,0,0,0.0
NER1,False,1,0,1.0
NER10,False,1,0,2.0
NER109,False,0,0,0.0
NER11,False,1,0,2.0
NER111,False,1,0,2.0
NER113A,False,0,0,0.0
NER113B,False,0,0,0.0
NER114,False,1,0,0.0
NER115,False,0,0,2.0
NER116,False,1,0,1.0
NER117,False,1,0,1.0
NER119A,False,1,0,0.0
NER12,False,1,0,0.0
NER120A,False,0,0,3.0
NER120B,False,0,0,3.0
NER121,False,1,0,2.0
NER121A,False,0,0,1.0
NER121B,False,0,0,1.0
NER121C,False,0,0,1.0
NER121D,False,0,0,1.0
NER122B,False,1,0,3.0
NER122C,False,0,0,3.0
NER122E,False,1,0,3.0
NER122F,False,1,0,3.0
NER122G,False,0,0,0.0
NER123,False,0,0,2.0
NER123B,False,0,0,1.0
NER123C,False,0,0,1.0
NER123D,False,0,0,1.0
NER124A,False,0,0,4.0
NER124B,False,0,0,4.0
NER124C,False,0,0,4.0
NER124D,False,0,0,4.0
NER130,False,0,0,1.0
NER131,False,0,0,3.0
NER14,False,0,0,0.0
NER146,False,1,0,0.0
NER147,False,0,0,2.0
NER16,False,0,0,2.0
NER17,False,0,0,4.0
NER19,False,1,0,3.0
NER2,False,0,0,0.0
NER21,False,1,0,2.0
NER22,False,1,0,0.0
NER24,False,0,0,4.0
NER25,False,1,0,2.0
NER28,False,0,0,1.0
NER37,False,1,0,1.0
NER38,False,1,0,3.0
NER39,False,0,0,3.0
NER41,False,0,0,3.0
NER42,False,1,0,3.0
NER44,False,1,0,3.0
NER45,False,0,0,1.0
NER45A,False,1,0,1.0
NER46,False,1,0,4.0
NER47,False,0,0,3.0
NER48,False,0,0,3.0
NER49,False,1,0,3.0
NER5,False,1,0,3.0
NER50,False,0,0,1.0
NER51,False,1,0,1.0
NER52,False,0,0,0.0
NER6,False,0,0,0.0
NER7,False,0,0,3.0
NER85,False,0,0,3.0
NER9,False,1,0,4.0
NGR10,False,1,0,1.0
NGR11,False,0,0,3.0
NGR12,False,1,0,0.0
NGR13,False,1,0,0.0
NGR14,False,0,0,1.0
NGR15,False,1,0,0.0
NGR16,False,1,0,1.0
NGR17,False,0,0,0.0
NGR18,False,1,0,0.0
NGR20,False,0,0,1.0
NGR21,False,0,0,0.0
NGR22,False,0,0,4.0
NGR23,False,0,0,2.0
NGR36,False,1,0,1.0
NGR38,False,0,0,3.0
NGR40,False,0,0,4.0
NGR43,False,1,0,0.0
NGR45,False,1,0,0.0
NGR48,False,1,0,0.0
NGR5,False,1,0,1.0
NGR51,False,1,0,3.0
NGR55,False,1,0,3.0
NGR56,False,1,0,2.0
NGR57,False,1,0,2.0
NGR59,False,1,0,1.0
NGR5A,False,1,0,1.0
NGR6,False,0,0,3.0
NGR60,False,1,0,2.0
NGR63,False,1,0,2.0
NGR64,False,1,0,2.0
NGR65,False,1,0,2.0
NGR66,False,0,0,2.0
NGR67,False,1,0,1.0
NGR68,False,1,0,2.0
NGR69,False,1,0,2.0
NGR72,False,1,0,2.0
NGR73,False,1,0,1.0
NGR74A,False,1,0,4.0
NGR75A,False,0,0,0.0
NGR76,False,0,0,1.0
NGR77,False,1,0,4.0
NGR77A,False,0,0,3.0
NGR79,False,1,0,1.0
NGR79A,False,1,0,4.0
NGR79B,False,1,0,4.0
NGR79C,False,1,0,4.0
NGR80,False,1,0,0.0
NGR80A,False,0,0,0.0
NGR80B,False,0,0,0.0
NGR80C,False,0,0,0.0
NGR80D,False,0,0,0.0
NGR81,False,0,0,3.0
NGR84A,False,0,0,3.0
NSR130,False,1,0,0.0
NSR142,False,1,0,0.0
NSR15,False,0,0,2.0
NSR164,False,0,0,3.0
NSR19,False,0,0,2.0
NSR199,False,0,0,0.0
NSR22,False,0,0,4.0
NSR226,False,1,0,1.0
NSR278,False,0,0,1.0
NSR280,False,0,0,1.0
NSR285A,False,0,0,3.0
NSR285B,False,0,0,3.0
NSR285C,False,0,0,3.0
NSR285D,False,1,0,3.0
NSR285E,False,0,0,3.0
NSR286A,False,1,0,3.0
NSR286B,False,1,0,3.0
NSR287B,False,0,0,4.0
NSR288,False,0,0,0.0
NSR294,False,0,0,4.0
NSR296,False,0,0,1.0
NSR297,False,0,0,0.0
NSR298,False,0,0,4.0
NSR3,False,0,0,3.0
NSR300A,False,0,0,2.0
NSR300B,False,0,0,2.0
NSR300C,False,0,0,2.0
NSR300D,False,0,0,2.0
NSR301,False,0,0,1.0
NSR301D,False,0,0,3.0
NSR304A,False,1,0,0.0
NSR304B,False,0,0,0.0
NSR306,False,0,0,0.0
NSR306A,False,0,0,0.0
NSR310,False,1,0,3.0
NSR324,False,1,0,3.0
NSR33,False,0,0,1.0
NSR334,False,1,0,3.0
NSR345,False,0,0,1.0
NSR353,False,1,0,0.0
NSR379,False,0,0,4.0
NSR379A,False,1,0,4.0
NSR392A,False,0,0,0.0
NSR395,False,0,0,3.0
NSR40,False,0,0,0.0
NSR414,False,1,0,2.0
NSR43,False,0,0,4.0
NSR46,False,1,0,4.0
NSR7,False,1,0,3.0
OR3,False,1,0,0.0
PR113,False,1,0,3.0
PR122,False,1,0,2.0
PR124,False,1,0,2.0
PR124A,False,1,0,3.0
PR124B,False,1,0,3.0
PR125A,False,0,0,4.0
PR125B,False,1,0,4.0
PR125C,False,0,0,4.0
PR127,False,1,0,0.0
PR130,False,0,0,3.0
PR131,False,0,0,4.0
PR19,False,0,0,2.0
PR25,False,1,0,2.0
PR30,False,0,0,4.0
PR31,False,0,0,4.0
PR34,False,0,0,2.0
PR40,False,0,0,0.0
PR45,False,0,0,1.0
PR47,False,0,0,2.0
PR54,False,1,0,2.0
PR62,False,1,0,0.0
PR69,False,0,0,2.0
PR77,False,0,0,4.0
PR78,False,1,0,2.0
PR79,False,0,0,0.0
PR80,False,0,0,2.0
PR81,False,0,0,4.0
PR82,False,0,0,2.0
PR83,False,1,0,4.0
PR84,False,1,0,3.0
PR85,False,1,0,3.0
PR87,False,0,0,2.0
PR88,False,1,0,4.0
PR89,False,0,0,1.0
PR90,False,0,0,1.0
PAR10,False,1,0,3.0
PAR100,False,0,0,4.0
PAR103,False,1,0,1.0
PAR105,False,0,0,3.0
PAR107,False,0,0,3.0
PAR108,False,0,0,2.0
PAR110,False,0,0,2.0
PAR111,False,0,0,1.0
PAR112,False,0,0,3.0
PAR114,False,0,0,0.0
PAR115,False,0,0,0.0
PAR117,False,0,0,4.0
PAR118,False,0,0,0.0
PAR120,False,1,0,1.0
PAR121,False,0,0,1.0
PAR122,False,0,0,1.0
PAR123,False,0,0,4.0
PAR124,False,0,0,2.0
PAR125,False,0,0,2.0
PAR126,False,0,0,0.0
PAR127,False,1,0,0.0
PAR128,False,1,0,4.0
PAR129,False,0,0,2.0
PAR131,False,0,0,4.0
PAR132,False,0,0,2.0
PAR133,False,0,0,2.0
PAR14,False,1,0,2.0
PAR172,False,1,0,1.0
PAR175,False,0,0,1.0
PAR177,False,1,0,1.0
PAR182,False,1,0,2.0
PAR184,False,0,0,1.0
PAR186,False,0,0,1.0
PAR188,False,0,0,4.0
PAR189,False,1,0,3.0
PAR194,False,0,0,4.0
PAR199,False,1,0,3.0
PAR204,False,1,0,1.0
PAR22,False,1,0,4.0
PAR220,False,1,0,3.0
PAR221A,False,0,0,2.0
PAR227,False,1,0,4.0
PAR24,False,1,0,1.0
PAR240,False,1,0,1.0
PAR242,False,1,0,4.0
PAR243,False,1,0,1.0
PAR246,False,1,0,2.0
PAR248,False,1,0,1.0
PAR251,False,0,0,0.0
PAR252,False,1,0,1.0
PAR254,False,1,0,1.0
PAR255,False,0,0,1.0
PAR256,False,1,0,1.0
PAR258,False,0,0,1.0
PAR259,False,0,0,1.0
PAR26,False,0,0,0.0
PAR260,False,0,0,2.0
PAR264,False,0,0,1.0
PAR265,False,0,0,1.0
PAR266,False,0,0,1.0
PAR267,False,1,0,0.0
PAR268,False,1,0,1.0
PAR27,False,1,0,1.0
PAR270,False,0,0,1.0
PAR271,False,0,0,2.0
PAR275,False,1,0,1.0
PAR277,False,0,0,2.0
PAR287,False,1,0,4.0
PAR288,False,1,0,3.0
PAR296,False,1,0,1.0
PAR319A,False,1,0,1.0
PAR319B,False,0,0,1.0
PAR319C,False,0,0,1.0
PAR324,False,1,0,3.0
PAR326,False,0,0,3.0
PAR329,False,0,0,3.0
PAR329A,False,0,0,3.0
PAR33,False,1,0,2.0
PAR330,False,1,0,3.0
PAR334,False,0,0,3.0
PAR48,False,1,0,3.0
PAR53,False,1,0,0.0
PAR75,False,0,0,3.0
PAR76,False,0,0,3.0
PAR77,False,0,0,3.0
PAR78,False,0,0,3.0
PAR78A,False,0,0,3.0
PAR81,False,0,0,3.0
PAR82,False,1,0,4.0
PAR84,False,0,0,3.0
PAR89,False,0,0,1.0
PAR90,False,1,0,3.0
PAR91,False,1,0,0.0
PAR92,False,0,0,1.0
PAR93,False,0,0,4.0
PAR94,False,0,0,0.0
PAR97,False,1,0,4.0
PAR98,False,1,0,3.0
PAR99,False,0,0,3.0
PCR1,False,0,0,3.0
PCR26,False,0,0,1.0
PCR30,False,0,0,3.0
PCR33,False,0,0,1.0
PCR64,False,0,0,1.0
PCR8,False,0,0,2.0
PFR1,False,0,0,4.0
PFR10,False,0,0,3.0
PFR101,False,0,0,3.0
PFR104,False,0,0,4.0
PFR108,False,0,0,2.0
PFR109,False,0,0,3.0
PFR11,False,0,0,0.0
PFR110,False,0,0,4.0
PFR111,False,0,0,3.0
PFR112,False,0,0,0.0
PFR114,False,0,0,1.0
PFR115,False,1,0,0.0
PFR119,False,1,0,3.0
PFR120,False,1,0,1.0
PFR121,False,0,0,3.0
PFR123,False,0,0,3.0
PFR124,False,0,0,3.0
PFR125,False,0,0,4.0
PFR126,False,1,0,3.0
PFR130,False,1,0,0.0
PFR131,False,1,0,0.0
PFR133,False,1,0,2.0
PFR136,False,0,0,3.0
PFR138,False,0,0,3.0
PFR139,False,1,0,3.0
PFR141,False,0,0,3.0
PFR143,False,0,0,2.0
PFR144,False,0,0,3.0
PFR145,False,0,0,3.0
PFR146,False,0,0,1.0
PFR147,False,1,0,3.0
PFR150,False,0,0,3.0
PFR151,False,0,0,1.0
PFR153,False,1,0,2.0
PFR155,False,0,0,2.0
PFR156,False,0,0,2.0
PFR16,False,0,0,0.0
PFR160,False,0,0,1.0
PFR162,False,0,0,0.0
PFR164,False,0,0,4.0
PFR166,False,0,0,2.0
PFR168,False,0,0,4.0
PFR169,False,0,0,0.0
PFR171,False,0,0,4.0
PFR172,False,0,0,0.0
PFR174,False,0,0,2.0
PFR176,False,0,0,4.0
PFR177,False,0,0,4.0
PFR178,False,0,0,0.0
PFR18,False,0,0,4.0
PFR181,False,0,0,2.0
PFR182,False,0,0,4.0
PFR183,False,0,0,2.0
PFR184,False,0,0,2.0
PFR186,False,0,0,2.0
PFR187,False,0,0,2.0
PFR188,False,0,0,2.0
PFR189,False,0,0,2.0
PFR19,False,0,0,2.0
PFR190,False,0,0,4.0
PFR191,False,0,0,0.0
PFR194,False,1,0,1.0
PFR195,False,1,0,1.0
PFR196,False,0,0,0.0
PFR197,False,1,0,4.0
PFR199,False,1,0,4.0
PFR2,False,0,0,3.0
PFR200,False,0,0,2.0
PFR201,False,1,0,0.0
PFR204,False,1,0,1.0
PFR205,False,0,0,0.0
PFR206,False,1,0,0.0
PFR207,False,0,0,1.0
PFR208,False,0,0,4.0
PFR209,False,0,0,3.0
PFR210,False,0,0,1.0
PFR212,False,1,0,3.0
PFR214,False,0,0,2.0
PFR222,False,0,0,0.0
PFR225,False,1,0,2.0
PFR228,False,1,0,3.0
PFR229,False,0,0,3.0
PFR23,False,0,0,0.0
PFR230,False,0,0,3.0
PFR231,False,1,0,0.0
PFR232A,False,0,0,1.0
PFR238A,False,1,0,4.0
PFR24,False,0,0,2.0
PFR25,False,0,0,4.0
PFR27,False,0,0,0.0
PFR3,False,0,0,2.0
PFR30,False,0,0,4.0
PFR31,False,0,0,3.0
PFR33,False,0,0,2.0
PFR34,False,0,0,0.0
PFR38,False,0,0,3.0
PFR40,False,0,0,2.0
PFR42,False,0,0,4.0
PFR47,False,0,0,2.0
PFR49,False,0,0,0.0
PFR51,False,0,0,3.0
PFR52,False,0,0,4.0
PFR6,False,0,0,2.0
PFR64,False,1,0,3.0
PFR68,False,0,0,1.0
PFR7,False,1,0,3.0
PFR71,False,1,0,0.0
PFR76,False,0,0,3.0
PFR78,False,0,0,2.0
PFR79,False,0,0,3.0
PFR80A,False,1,0,3.0
PFR81,False,0,0,3.0
PFR83,False,1,0,2.0
PFR86,False,0,0,3.0
PFR89,False,1,0,4.0
PFR9,False,0,0,3.0
PFR90,False,0,0,2.0
PFR92,False,0,0,1.0
PFR94,False,0,0,3.0
PFR97,False,0,0,3.0
PFR98,False,0,0,4.0
PFR99,False,1,0,2.0
PGR1,False,1,0,2.0
PGR10,False,1,0,0.0
PGR11,False,1,0,1.0
PGR115,False,1,0,3.0
PGR12,False,0,0,1.0
PGR14,False,0,0,3.0
PGR15,False,1,0,0.0
PGR16,False,1,0,1.0
PGR18,False,1,0,2.0
PGR19,False,0,0,0.0
PGR21,False,0,0,2.0
PGR24,False,0,0,2.0
PGR25,False,1,0,1.0
PGR26,False,1,0,1.0
PGR27,False,1,0,3.0
PGR29,False,1,0,3.0
PGR3,False,1,0,2.0
PGR30,False,1,0,2.0
PGR31,False,0,0,1.0
PGR32,False,0,0,4.0
PGR33,False,0,0,4.0
PGR34,False,1,0,1.0
PGR36,False,0,0,4.0
PGR37,False,0,0,4.0
PGR38,False,0,0,4.0
PGR39,False,1,0,4.0
PGR4,False,0,0,3.0
PGR40,False,0,0,0.0
PGR41,False,1,0,4.0
PGR42,False,1,0,4.0
PGR5,False,1,0,0.0
PGR59,False,1,0,3.0
PGR6,False,0,0,0.0
PGR7,False,1,0,3.0
PGR8,False,1,0,3.0
PGR84,False,1,0,0.0
PGR90,False,0,0,2.0
PGR95,False,1,0,0.0
PLR1,False,1,0,3.0
PLR100,False,1,0,1.0
PLR101,False,1,0,1.0
PLR105,False,0,0,3.0
PLR106,False,0,0,1.0
PLR107,False,1,0,2.0
PLR108,False,0,0,1.0
PLR11,False,1,0,3.0
PLR110,False,0,0,1.0
PLR112,False,1,0,1.0
PLR113,False,0,0,4.0
PLR114,False,0,0,4.0
PLR115,False,1,0,3.0
PLR117,False,0,0,2.0
PLR12,False,0,0,0.0
PLR120,False,1,0,0.0
PLR126,False,1,0,4.0
PLR127,False,1,0,1.0
PLR129,False,0,0,2.0
PLR13,False,0,0,0.0
PLR132,False,1,0,4.0
PLR133,False,0,0,1.0
PLR134,False,0,0,0.0
PLR135,False,1,0,0.0
PLR136,False,0,0,3.0
PLR137,False,0,0,1.0
PLR14,False,1,0,0.0
PLR140,False,0,0,1.0
PLR141,False,1,0,1.0
PLR149,False,0,0,4.0
PLR15,False,0,0,3.0
PLR150,False,0,0,4.0
PLR152,False,1,0,0.0
PLR158,False,1,0,1.0
PLR16,False,1,0,4.0
PLR160,False,0,0,1.0
PLR165,False,1,0,2.0
PLR17,False,0,0,1.0
PLR178,False,1,0,2.0
PLR18,False,1,0,1.0
PLR18A,False,0,0,1.0
PLR19,False,1,0,4.0
PLR195,False,0,0,1.0
PLR197,False,1,0,1.0
PLR198,False,1,0,0.0
PLR199,False,1,0,2.0
PLR20,False,0,0,3.0
PLR200,False,0,0,2.0
PLR201,False,0,0,1.0
PLR205,False,0,0,3.0
PLR208,False,1,0,3.0
PLR209,False,1,0,4.0
PLR215,False,0,0,1.0
PLR216,False,0,0,4.0
PLR23,False,1,0,4.0
PLR26,False,0,0,1.0
PLR27,False,1,0,1.0
PLR29,False,1,0,4.0
PLR30,False,0,0,4.0
PLR31,False,0,0,3.0
PLR4,False,1,0,3.0
PLR5,False,0,0,3.0
PLR6,False,1,0,4.0
PLR7,False,0,0,3.0
PLR8,False,1,0,3.0
PLR97,False,0,0,1.0
PLR98,False,0,0,1.0
PLR99,False,0,0,1.0
PPR1,False,0,0,3.0
PPR101,False,0,0,1.0
PPR102,False,0,0,0.0
PPR104,False,0,0,4.0
PPR14,False,1,0,0.0
PPR154,False,1,0,1.0
PPR174,False,1,0,3.0
PPR175,False,1,0,3.0
PPR179,False,1,0,3.0
PPR191,False,0,0,3.0
PPR192,False,1,0,1.0
PPR194,False,0,0,3.0
PPR197,False,1,0,0.0
PPR20,False,0,0,2.0
PPR202A,False,1,0,1.0
PPR208,False,1,0,2.0
PPR210,False,1,0,2.0
PPR212,False,1,0,3.0
PPR22,False,0,0,1.0
PPR23,False,1,0,1.0
PPR231,False,1,0,2.0
PPR232,False,0,0,0.0
PPR234,False,1,0,2.0
PPR260,False,1,0,3.0
PPR262,False,0,0,3.0
PPR264,False,0,0,3.0
PPR267,False,1,0,1.0
PPR27,False,1,0,0.0
PPR28,False,0,0,2.0
PPR29,False,1,0,0.0
PPR31,False,0,0,1.0
PPR36,False,0,0,0.0
PPR38,False,0,0,1.0
PPR43,False,1,0,0.0
PPR46,False,0,0,0.0
PPR47,False,0,0,2.0
PPR49,False,1,0,0.0
PPR5,False,0,0,1.0
PPR50,False,1,0,2.0
PPR51,False,1,0,3.0
PPR55,False,1,0,3.0
PPR6,False,1,0,0.0
PPR60,False,0,0,1.0
PPR61,False,1,0,3.0
PPR63,False,1,0,3.0
PPR67,False,1,0,3.0
PPR7,False,1,0,0.0
PPR71,False,1,0,1.0
PPR72,False,0,0,0.0
PPR73,False,0,0,3.0
PPR77A,False,0,0,3.0
PPR78,False,1,0,3.0
PPR79,False,0,0,3.0
PPR8,False,0,0,0.0
PPR80,False,0,0,3.0
PPR81,False,1,0,3.0
PPR82,False,1,0,4.0
PPR83,False,1,0,3.0
PPR87,False,0,0,3.0
PPR88,False,0,0,0.0
PPR89,False,0,0,2.0
PPR91,False,1,0,3.0
PPR92,False,0,0,3.0
PPR93,False,0,0,1.0
PPR94,False,1,0,0.0
PPR95,False,0,0,0.0
PPR96,False,0,0,4.0
PPR97,False,1,0,1.0
PPR98,False,0,0,4.0
PPR99,False,1,0,3.0
PSR1,False,1,0,2.0
PSR102,False,0,0,3.0
PSR105,False,0,0,4.0
PSR108,False,1,0,1.0
PSR112,False,0,0,3.0
PSR113,False,0,0,3.0
PSR115,False,1,0,2.0
PSR116,False,0,0,3.0
PSR117,False,0,0,0.0
PSR118,False,0,0,1.0
PSR120,False,1,0,2.0
PSR122,False,0,0,0.0
PSR123,False,1,0,0.0
PSR124,False,0,0,4.0
PSR125,False,1,0,4.0
PSR126,False,0,0,0.0
PSR127,False,0,0,2.0
PSR129,False,0,0,4.0
PSR130,False,0,0,4.0
PSR131,False,0,0,2.0
PSR132,False,0,0,1.0
PSR133,False,0,0,0.0
PSR134,False,1,0,0.0
PSR135,False,0,0,2.0
PSR136,False,0,0,2.0
PSR137,False,0,0,2.0
PSR138,False,0,0,0.0
PSR14,False,0,0,4.0
PSR16,False,0,0,1.0
PSR17,False,1,0,4.0
PSR171,False,0,0,1.0
PSR172,False,1,0,2.0
PSR173,False,0,0,1.0
PSR176,False,0,0,1.0
PSR177,False,0,0,1.0
PSR179,False,0,0,1.0
PSR18,False,0,0,0.0
PSR181,False,1,0,2.0
PSR182,False,0,0,1.0
PSR184,False,0,0,1.0
PSR189,False,1,0,1.0
PSR192,False,0,0,2.0
PSR195,False,1,0,3.0
PSR197,False,0,0,3.0
PSR20,False,0,0,0.0
PSR21,False,0,0,0.0
PSR211,False,1,0,1.0
PSR214,False,0,0,1.0
PSR219,False,1,0,3.0
PSR24,False,0,0,0.0
PSR247,False,1,0,2.0
PSR251,False,0,0,4.0
PSR26,False,0,0,2.0
PSR269,False,1,0,1.0
PSR27,False,0,0,2.0
PSR270,False,1,0,0.0
PSR273,False,1,0,4.0
PSR277,False,0,0,0.0
PSR278,False,0,0,3.0
PSR279,False,0,0,3.0
PSR28,False,0,0,1.0
PSR284,False,0,0,3.0
PSR288,False,1,0,3.0
PSR291,False,0,0,1.0
PSR292,False,1,0,0.0
PSR30,False,0,0,2.0
PSR31,False,0,0,0.0
PSR34,False,0,0,0.0
PSR35,False,0,0,1.0
PSR37,False,1,0,0.0
PSR38,False,1,0,1.0
PSR4,False,1,0,0.0
PSR42,False,1,0,2.0
PSR43,False,0,0,2.0
PSR44,False,1,0,3.0
PSR47,False,0,0,2.0
PSR48,False,0,0,2.0
PSR49,False,0,0,1.0
PSR51,False,1,0,3.0
PSR52,False,1,0,3.0
PSR54,False,0,0,2.0
PSR56,False,0,0,1.0
PSR58,False,1,0,1.0
PSR59,False,1,0,4.0
PSR6,False,0,0,2.0
PSR61,False,0,0,1.0
PSR62,False,1,0,0.0
PSR63,False,1,0,0.0
PSR66,False,1,0,2.0
PSR67,False,1,0,2.0
PSR68,False,0,0,3.0
PSR71,False,0,0,0.0
PSR73,False,1,0,3.0
PSR76,False,0,0,3.0
PSR76A,False,1,0,3.0
PSR77,False,0,0,3.0
PSR78,False,0,0,3.0
PSR80,False,0,0,3.0
PSR83,False,0,0,3.0
PSR86,False,0,0,2.0
PSR87,False,0,0,0.0
PSR88,False,0,0,3.0
PSR98,False,0,0,1.0
PSR98A,False,0,0,1.0
QR101,False,0,0,0.0
QR102,False,0,0,4.0
QR38,False,1,0,2.0
QR49,False,1,0,4.0
QR61,False,1,0,0.0
QR84,False,1,0,4.0
QR99,False,1,0,3.0
RR102,False,0,0,4.0
RR103,False,0,0,1.0
RR107,False,0,0,0.0
RR108,False,1,0,0.0
RR109,False,1,0,2.0
RR110,False,1,0,0.0
RR111,False,0,0,0.0
RR112,False,1,0,2.0
RR113,False,0,0,0.0
RR114,False,0,0,4.0
RR118,False,1,0,4.0
RR119,False,0,0,4.0
RR12,False,0,0,3.0
RR13,False,0,0,1.0
RR150,False,1,0,1.0
RR156,False,0,0,1.0
RR169,False,0,0,1.0
RR171,False,1,0,3.0
RR176,False,1,0,0.0
RR180,False,0,0,1.0
RR183,False,0,0,3.0
RR185,False,0,0,1.0
RR192,False,0,0,1.0
RR194,False,0,0,3.0
RR195,False,0,0,1.0
RR198,False,0,0,1.0
RR201,False,0,0,4.0
RR202,False,0,0,3.0
RR203,False,0,0,3.0
RR207,False,0,0,1.0
RR208,False,1,0,1.0
RR212,False,0,0,1.0
RR213,False,0,0,0.0
RR217,False,0,0,4.0
RR218,False,0,0,1.0
RR219,False,0,0,3.0
RR224,False,1,0,3.0
RR225,False,0,0,3.0
RR226,False,0,0,2.0
RR227,False,0,0,3.0
RR230,False,0,0,4.0
RR231,False,0,0,4.0
RR234,False,1,0,4.0
RR238,False,1,0,4.0
RR241,False,0,0,1.0
RR25,False,0,0,3.0
RR251,False,1,0,0.0
RR254,False,0,0,4.0
RR26,False,0,0,3.0
RR266,False,1,0,1.0
RR267,False,0,0,1.0
RR268,False,1,0,3.0
RR269,False,0,0,4.0
RR270,False,1,0,1.0
RR274,False,0,0,1.0
RR275,False,0,0,1.0
RR278,False,0,0,1.0
RR279,False,0,0,1.0
RR28,False,0,0,3.0
RR280,False,0,0,4.0
RR285,False,0,0,1.0
RR286,False,0,0,1.0
RR287,False,0,0,4.0
RR288,False,1,0,1.0
RR289,False,0,0,1.0
RR29,False,0,0,2.0
RR290,False,0,0,1.0
RR291,False,0,0,1.0
RR292,False,0,0,1.0
RR295,False,0,0,4.0
RR300,False,0,0,0.0
RR301,False,1,0,1.0
RR302,False,1,0,1.0
RR310,False,0,0,1.0
RR311,False,0,0,1.0
RR318,False,0,0,1.0
RR32,False,0,0,0.0
RR320,False,0,0,1.0
RR33,False,0,0,2.0
RR332,False,0,0,1.0
RR340,False,0,0,2.0
RR341,False,0,0,3.0
RR342,False,0,0,3.0
RR344,False,0,0,3.0
RR345,False,0,0,3.0
RR346,False,0,0,3.0
RR348,False,0,0,3.0
RR349,False,0,0,3.0
RR35,False,1,0,0.0
RR350,False,0,0,3.0
RR352,False,0,0,1.0
